"","the_geom.type","borocode","boroname","borocd","coundist","assemdist","stsendist","congdist","siteid","benchid","category","benchtype","installati","address","geocodeadd","street","crossstree","borough","comdist","busroute","bid","latitude","longitude","femafldz","femafldt","hrcevac"
"1411","Point","1","Manhattan","111","8","68","30","13","3904.0","294.0","General","backless 2",2017-10-14,"410 E 106th Street","410 E 106th Street","E 106th Street","1st Avenue & FDR Drive","Manhattan","111.0","M106","Not Applicable","40.789482","-73.939749","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","2"
"1412","Point","1","Manhattan","107","6","67","31","10","2128.0","975.0","Senior Center","backed",2014-03-24,"333 West 86th Street","333 West 86th Street","West 86th Street","Riverside Drive and West End Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.789567","-73.979448","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1413","Point","1","Manhattan","111","8","68","30","13","2482.0","1512.0","Health Care Facilities","backed",2014-05-16,"1450 Madison Avenue","1450 Madison Avenue","Madison","E. 99th Street and E. 100th Street","Manhattan","111.0","Not Applicable","Not Applicable","40.789647","-73.952407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1414","Point","1","Manhattan","107","6","67","31","10","4130.0","445.0","General","backed 2",2019-04-11,"2401 Broadway","2401 Broadway","Broadway","West 89th Street & West 88th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.789731","-73.975382","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1415","Point","1","Manhattan","107","6","67","30","10","3938.0","297.0","Senior Safety","backless 2",2018-01-02,"621 Amsterdam Avenue","621 Amsterdam Avenue","Amsterdam Avenue","90th Street & 91st Street","Manhattan","107.0","Not Applicable","Not Applicable","40.790384","-73.973034","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1416","Point","1","Manhattan","107","6","69","30","10","4037.0","512.0","General","backed 2",2018-04-30,"660 Columbus Avenue","660 Columbus Avenue","Columbus Avenue","92nd & 93rd StreetS","Manhattan","107.0","Not Applicable","Not Applicable","40.790396","-73.969329","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1417","Point","1","Manhattan","107","6","67","31","10","2103.0","863.0","General","backed",2013-10-10,"2442 Broadway","2442 Broadway","Broadway","W 90th & W 91st Streets","Manhattan","107.0","Not Applicable","Not Applicable","40.79098","-73.974449","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1418","Point","1","Manhattan","107","6","69","30","10","3255.0","2324.0","General","backed",2016-04-28,"689 Columbus Avenue","689 Columbus Avenue","Columbus Avenue","93rd Street & 94th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.791173","-73.96874","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1419","Point","1","Manhattan","111","8","68","29","13","2108.0","953.0","Community Health Centers","backless",2013-08-15,"1915 3rd Avenue","1915 3rd Avenue","East 106th Street","2nd and 3rd Avenues","Manhattan","111.0","M106","Not Applicable","40.791277","-73.944879","AE",NA,"3"
"1420","Point","1","Manhattan","107","6","69","30","10","3056.0","1886.0","General","backed",2015-02-05,"703 Columbus Avenue","703 Columbus Avenue","Columbus Avenue","W 94th Street & W 95th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.791703","-73.968357","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1421","Point","1","Manhattan","107","6","69","30","10","3056.0","1721.0","General","backed",2015-02-05,"703 Columbus Avenue","703 Columbus Avenue","Columbus Avenue","W 94th Street & W 95th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.791703","-73.968357","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1422","Point","1","Manhattan","107","6","69","30","10","3056.0","1811.0","General","backed",2015-02-05,"703 Columbus Avenue","703 Columbus Avenue","Columbus Avenue","W 94th Street & W 95th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.791703","-73.968357","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1423","Point","1","Manhattan","107","6","69","30","10","1972.0","500.0","General","backed",2013-07-23,"154 West 93rd Street","154 West 93rd Street","West 93rd Street","Amsterdam Avenue & Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.791709","-73.970802","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1424","Point","1","Manhattan","107","6","69","30","10","1972.0","656.0","General","backed",2013-07-23,"154 West 93rd Street","154 West 93rd Street","West 93rd Street","Amsterdam Avenue & Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.791709","-73.970802","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1425","Point","1","Manhattan","111","8","68","29","13","3879.0","0.0","General",NA,2018-02-05,"308 E. 109th Street","308 E. 109th Street","E. 109th Street","2nd Avenue & 1st Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.792337","-73.940545","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1426","Point","1","Manhattan","111","8","68","29","13","3879.0","346.0","General","backed 2",2018-02-05,"308 E. 109th Street","308 E. 109th Street","E. 109th Street","2nd Avenue & 1st Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.792337","-73.940545","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1427","Point","1","Manhattan","107","6","69","30","10","1299.0","440.0","General","backed",2013-03-07,"690 Amsterdam Avenue","690 Amsterdam Avenue","Amsterdam Avenue","West 93rd and 94th Streets","Manhattan","107.0","Not Applicable","Not Applicable","40.792464","-73.971538","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1428","Point","1","Manhattan","107","7","69","30","10","1283.0","182.0","General","backed",2012-10-15,"65 West 96th Street","65 West 96th Street","Columbus Avenue","Central Park West and Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.792699","-73.967128","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1429","Point","1","Manhattan","107","7","69","30","10","3986.0","358.0","General","backless 2",2018-01-09,"103 W 96th Street","103 W 96th Street","W 96th Street","Columbus Avenue & Amsterdam Avenue","Manhattan","107.0","M96","Columbus/Amsterdam","40.793061","-73.967991","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1430","Point","1","Manhattan","111","8","68","29","13","1242.0","238.0","General","backed",2012-10-09,"127 East 107th Street","127 East 107th Street","East 107th Street","East 107th and 108th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.793174","-73.946366","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1431","Point","1","Manhattan","111","8","68","29","13","1242.0","240.0","General","backed",2012-10-09,"127 East 107th Street","127 East 107th Street","East 107th Street","East 107th and 108th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.793174","-73.946366","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1432","Point","1","Manhattan","111","8","68","29","13","2778.0","1300","Municipal Facilities","backed",2014-11-17,"219 East 109th Street","219 East 109th Street","East 109th Street","2nd Avenue & 3rd Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.793194","-73.942548","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1433","Point","1","Manhattan","111","8","68","29","13","2107.0","772.0","Community Health Centers","backed",2013-08-15,"104 East 107th Street","104 East 107th Street","East 107th Street","Lexington and Park Avenues","Manhattan","111.0","Not Applicable","Not Applicable","40.793399","-73.946951","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1434","Point","1","Manhattan","111","8","68","30","13","3212.0","1868.0","General","backed",2015-10-28,"61 E 106th Street","61 E 106th Street","E 106th Street","Madison Avenue and Park Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.793532","-73.949309","X","AREA OF MINIMAL FLOOD HAZARD","4"
"1435","Point","1","Manhattan","111","8","68","30","13","1259.0","76.0","General","backless",2012-10-11,"2182 First Avenue","2182 First Avenue","1st Avenue","East 112th and 114th Streets","Manhattan","111.0","M15","Not Applicable","40.793573","-73.93717","AE",NA,"3"
"1436","Point","1","Manhattan","111","8","68","29","13","1261.0","226.0","General","backed",2012-10-01,"1989 Third Avenue","1989 Third Avenue","3rd Avenue","East 109th and 110th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.793716","-73.943097","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1437","Point","1","Manhattan","111","8","68","30","13","1241.0","221.0","General","backed",2012-10-05,"1738 - 1740 Lexington Avenue","1744 Lexington Avenue","Lexington Avenue","East 108th and 109th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.793763","-73.945181","AE",NA,"4"
"1438","Point","1","Manhattan","111","8","68","30","13","1241.0","222.0","General","backed",2012-10-05,"1738 - 1740 Lexington Avenue","1744 Lexington Avenue","Lexington Avenue","East 108th and 109th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.793763","-73.945181","AE",NA,"4"
"1439","Point","1","Manhattan","111","8","68","30","13","3173.0","1822.0","General","backed",2015-10-28,"1573 Madison Avenue","1573 Madison Avenue","Madison Avenue","E. 106th Street and E. 107th Street","Manhattan","111.0","Not Applicable","Not Applicable","40.793763","-73.949381","X","AREA OF MINIMAL FLOOD HAZARD","4"
"1440","Point","1","Manhattan","107","7","69","30","10","2079.0","0.0","Plaza",NA,NA,"125 W. 97th Street","125 W. 97th Street","97th Street","Amsterdam Avenue and Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.793945","-73.96793","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1441","Point","1","Manhattan","107","7","69","30","10","1277.0","453.0","General","backed",2013-03-08,"775 Columbus Avenue","775 Columbus Avenue","Columbus Avenue","West 94th and 95th Streets","Manhattan","107.0","Not Applicable","Not Applicable","40.794049","-73.966644","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1442","Point","1","Manhattan","107","7","69","31","10","806.0","856.0","General","backless",2012-10-12,"209 West 96th Street","209 West 96th Street","West 96th Street","Broadway and Amsterdam Avenue","Manhattan","107.0","M96","Not Applicable","40.794226","-73.970754","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1443","Point","1","Manhattan","107","7","69","30","10","825.0","855.0","General","backed",2013-02-06,"163 West 97th Street","163 West 97th Street","West 97th Street","Amsterdam Avenue & Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.794264","-73.968706","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1444","Point","1","Manhattan","107","7","69","30","10","825.0","466.0","General","backed",2013-02-06,"163 West 97th Street","163 West 97th Street","West 97th Street","Amsterdam Avenue & Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.794264","-73.968706","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1445","Point","1","Manhattan","107","7","69","30","10","2078.0","1076.0","Plaza","backless",2013-10-10,"163 W. 97th Street","163 W 97th Street","97th Street","Amsterdam Avenue and Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.794264","-73.968706","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1446","Point","1","Manhattan","107","6","69","30","10","1777.0","400.0","General","backless",2013-02-06,"214 West 96th Street","214 West 96th Street","West 96th Street","Broadway & Amsterdam Avenue","Manhattan","107.0","M96","Not Applicable","40.794281","-73.970931","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1447","Point","1","Manhattan","107","7","69","30","10","1275.0","446.0","General","backed",2013-10-11,"808 Columbus Avenue","808 Columbus Avenue","Columbus Avenue","West 98th & West 99th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.794568","-73.96629","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1448","Point","1","Manhattan","107","7","69","30","10","2080.0","354.0","General","backless 2",2013-10-11,"808 Columbus Avenue","808 Columbus Avenue","97th Street","Amsterdam Avenue and Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.794568","-73.96629","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1449","Point","1","Manhattan","107","7","69","30","10","2080.0","356.0","General","backless 2",2013-10-11,"808 Columbus Avenue","808 Columbus Avenue","97th Street","Amsterdam Avenue and Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.794568","-73.96629","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1450","Point","1","Manhattan","107","7","69","30","10","2077.0","1078.0","Plaza","backed",2013-10-11,"765 Amsterdam Avenue","765 Amsterdam Avenue","97th Street","97th Street and Columbus Avenue","Manhattan","107.0","Not Applicable","Not Applicable","40.79495","-73.969702","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1451","Point","1","Manhattan","111","8","68","30","13","2794.0","1725.0","Municipal Facilities","backed",2014-12-08,"1615 Madison Avenue","1615 Madison Avenue","Madison Avenue","East 108th Street & East 109th Street","Manhattan","111.0","Not Applicable","Not Applicable","40.795146","-73.948368","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","4"
"1452","Point","1","Manhattan","107","6","69","31","10","2837.0","1439.0","Municipal Facilities","backed",2014-12-09,"735 West End Avenue","735 West End Avenue","West End Avenue","West 95th Street & West 96th Street","Manhattan","107.0","Not Applicable","Not Applicable","40.795157","-73.973292","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1453","Point","1","Manhattan","111","8","68","29","13","1254.0","246.0","General","backed",2012-10-11,"455 East 116th Street","455 East 116th Street","Pleasant Avenues","1st and Pleasant Avenues","Manhattan","111.0","Not Applicable","Not Applicable","40.795171","-73.933413","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1454","Point","1","Manhattan","111","8","68","29","13","3023.0","1633.0","Municipal Facilities","backless",2015-01-22,"451 E. 116th Street","451 E. 116th Street","E. 116th Street","Pleasant Avenue and 1st Avenue","Manhattan","111.0","M116","Not Applicable","40.79525","-73.933601","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1455","Point","1","Manhattan","111","8","68","29","13","3355.0","104.0","Municipal Facilities","backed",2016-09-15,"440 E 116th Street","440 E 116th Street","E 116th Street","1st Avenue & Pleasant Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.795402","-73.934005","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1456","Point","1","Manhattan","107","7","69","30","13","1278.0","244.0","General","backed",2012-10-15,"819 Columbus Avenue","819 Columbus Avenue","Columbus Avenue","West 100th and 104th Streets","Manhattan","107.0","Not Applicable","Not Applicable","40.795501","-73.965585","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1457","Point","1","Manhattan","111","8","68","29","13","1237.0","227.0","General","backed",2012-10-11,"421-435 East 116th Street","421 East 116th Street","East 116th Street","1st Avenue and Pleasant Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.795597","-73.934424","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1458","Point","1","Manhattan","111","8","68","29","13","1237.0","846.0","General","backed",2012-10-11,"421-435 East 116th Street","421 East 116th Street","East 116th Street","1st Avenue and Pleasant Avenue","Manhattan","111.0","Not Applicable","Not Applicable","40.795597","-73.934424","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1459","Point","1","Manhattan","111","8","68","29","13","1232.0","242.0","General","backed",2012-10-11,"318 Pleasant Avenue","318 Pleasant Avenue","Pleasant Avenue","East 116th and 117th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.795626","-73.932726","X","0.2 PCT ANNUAL CHANCE FLOOD HAZARD","3"
"1460","Point","1","Manhattan","111","8","68","29","13","3442.0","1131.0","General","backed",2016-09-15,"1795 Lexington Avenue","1795 Lexington Ave","Lexington Avenue","111th Street & 112th Street","Manhattan","111.0","Not Applicable","Not Applicable","40.795706","-73.943738","X","AREA OF MINIMAL FLOOD HAZARD","4"
"1461","Point","1","Manhattan","111","8","68","29","13","1236.0","1432.0","General","backed",2012-10-11,"2261 First Avenue","2261 First Avenue","E 116th Street","E 116th Street and E 117th Street","Manhattan","111.0","Not Applicable","Not Applicable","40.796111","-73.935344","AE",NA,"3"
"1462","Point","1","Manhattan","107","7","69","30","10","3343.0","2013.0","Municipal Facilities","backed",2016-05-21,"225 W 99th Street","225 W 99th Street","W 99th Street","Broadway and Amsterdam Avenue","Manhattan","107.0","Not Applicable","Columbus/Amsterdam","40.796267","-73.969586","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1463","Point","1","Manhattan","111","9","68","30","13","1240.0","214.0","General","backed",2012-10-05,"1660 Madison Avenue","1660 Madison Avenue","Madison Avenue","East 110th and 111th Streets","Manhattan","111.0","Not Applicable","Not Applicable","40.796457","-73.947439","X","AREA OF MINIMAL FLOOD HAZARD","5"
"1464","Point","1","Manhattan","107","7","69","30","10","1279.0","189.0","General","backed",2012-10-15,"830-832 Amsterdam Avenue","830 Amsterdam Avenue","Amsterdam Avenue","West 100th and 101st Street","Manhattan","107.0","Not Applicable","Not Applicable","40.796942","-73.968275","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1465","Point","1","Manhattan","111","9","68","30","13","3902.0","298.0","General","backless",2017-11-14,"1295 5th Avenue","35 E 110th Street","E 110th Street","E 110th Street & E 111th Street","Manhattan","111.0","M02","Not Applicable","40.797152","-73.949013","X","AREA OF MINIMAL FLOOD HAZARD","5"
